"LATITUDE";"LONGITUDE";"populacao_total_media";"total_de_domicilios_media";"total_trabalhadores_media";"renda_per_capita_media";"gastos_habitacao_dom_media";"gastos_transporte_dom_media";"gastos_saude_dom_media";"gastos_educacao_dom_media";"gastos_higiene_e_cuidados_pessoais_dom_media";"gastos_alimentacao_dom_media";"gastos_telefone_fixo_dom_media";"gastos_telefone_celular_dom_media";"gastos_pacote_3play_dom_media";"gastos_comunicacao_dom_media";"gastos_recreacao_e_cultura_dom_media";"gastos_viagens_dom_media";"propensao_seguro_saude_media";"propensao_seguro_vida_media";"propensao_seguro_residencial_media"
-16.6902923583984;-49.2908477783203;710.262187231233;273.941549033661;15.9577778482916;3375.13544010297;2169.54933641845;1413.56101790183;499.41105949741;290.822148784943;277.340166100311;1205.09089773669;8.41125667806482;84.4298049657556;61.9612116341585;5.27635778992445;204.116279045203;107.005774338023;69.5843842473938;28.3768588988625;24.5075229897417
-16.6916656494141;-49.2908477783203;602.881645743177;228.509180627484;14.2056525302865;3475.84013097449;2258.34889128695;1522.21669084601;527.254718407852;315.376425395405;288.774609122545;1249.77413170313;8.74799464919247;87.8871652260579;66.4703186393645;5.66509925013041;216.191149845588;114.439114088911;69.6773358979591;28.4188585523623;24.5584769423472
-16.6916656494141;-49.2922210693359;761.628505253443;315.242726331042;19.0700998771263;3916.26162739294;2292.1475530246;1546.62089711504;533.53741182542;318.836522773894;293.420698571116;1268.83912000525;8.92089579205999;89.1350805282138;67.3461089200792;5.75886015973944;219.196028902576;115.802865449808;70.1391753726068;28.6044800496375;24.824004448108
-16.6930389404297;-49.2922210693359;702.601592086577;276.471274083053;16.7240035668621;3579.51695959849;2235.28431871586;1496.18272758352;513.962271333227;306.775467644821;286.884667192625;1240.31125246811;8.56592834633373;86.9009678305954;64.8592428403087;5.47601248554575;214.729140200309;112.960007840866;69.7950298934676;28.4436466634146;24.6154700730997
-16.6738128662109;-49.2894744873047;535.678979343253;276.421760759628;166.453728600529;3478.35727475995;2011.61619396747;1199.91338547637;458.436444527676;243.443042641664;254.260439178559;1117.14794116949;8.39786294910289;77.9222946853726;53.9824400154244;4.90147501115137;173.051976612419;88.3175382215694;69.6471447484329;28.373571611277;24.5603522985221
-16.6751861572266;-49.2922210693359;461.560431250599;219.906377778146;728.251852655703;3422.20725798253;2049.85499197987;1330.32695549073;478.190418104761;277.111560703099;261.641273817792;1141.02680807873;7.77011559977387;80.0677594311539;59.1682207794135;4.86232871683465;194.681276017291;103.048670836845;69.5914341379615;28.34603783605;24.4930518432736
-16.6765594482422;-49.2922210693359;637.94959750352;306.861698999054;87.460999679396;2728.2608476641;1591.60499072818;922.561066779182;363.852420637096;189.110124956439;200.722807927545;886.619929225881;6.43984251086014;61.7643280522282;42.3875190502387;3.65391399809845;137.36157843792;70.4292838268725;58.0884670660364;23.3931460197248;17.0157694944505
-16.6765594482422;-49.2935943603516;640.585249227238;286.564860521853;31.623628254767;2918.49703988645;1806.57770679118;1218.37162572691;418.952323233348;253.129530332689;230.716130948218;996.4627014104;6.63420626557161;69.8401578411988;53.4676767113563;4.21749959997688;177.187860315467;94.207001863266;61.0138019664898;24.6548767525821;18.8829524882842
-16.6861724853516;-49.2702484130859;1154.71508395905;516.247565885447;9959.75016613915;11675.7335566072;4263.92316699302;4128.69259708799;1051.34202566975;905.144458651576;564.500381670266;2320.57202197687;10.5566711080665;168.356174911875;163.890158811973;10.9599280301751;579.807070150099;334.503521740049;78.2667277808862;31.9242344271789;29.3697941325288
-16.7026519775391;-49.2853546142578;942.180246157732;401.999025688079;25.656354884774;4437.97337419492;2471.52425068981;1831.0504561104;602.054692431188;389.027289936543;319.801636719343;1372.16128833984;8.93057836605601;97.5543888982873;79.3562106520065;6.46307792949265;257.618623418192;141.019233952933;70.6475314996558;28.7989965989247;25.1090425891661
